0,1,2,3,4,5,6,7,8
0.52,0.4,0.11,0.597,,,,,
0.52,0.465,0.15,0.9505,,,,,
0.53,0.38,0.125,0.616,,,,,
0.53,0.405,0.15,0.8315,,,,,
0.535,0.445,0.125,0.8725,,,,,
0.54,0.425,0.13,0.8155,,,,,
0.54,0.415,0.11,0.619,,,,,
0.545,0.43,0.13,0.7595,,,,,
0.545,0.43,0.15,0.742,,,,,
0.55,0.435,0.165,0.804,,,,,
0.55,0.425,0.13,0.664,,,,,
0.55,0.435,0.14,0.745,,,,,
0.56,0.43,0.13,0.728,,,,,
0.56,0.435,0.13,0.777,,,,,
0.575,0.425,0.15,0.8765,,,,,
0.575,0.455,0.16,0.9895,,,,,
0.575,0.45,0.165,0.9655,,,,,
0.58,0.465,0.15,0.9065,,,,,
0.58,0.46,0.15,1.049,,,,,
0.58,0.45,0.17,0.9705,,,,,
0.58,0.45,0.15,0.92,,,,,
0.58,0.445,0.15,0.9525,,,,,
0.58,0.44,0.125,0.7855,,,,,
0.585,0.45,0.135,0.855,,,,,
0.59,0.5,0.15,1.142,,,,,
0.59,0.46,0.125,0.755,,,,,
0.59,0.475,0.145,0.9745,,,,,
0.595,0.47,0.155,1.2015,,,,,
0.595,0.46,0.17,1.1295,,,,,
0.6,0.445,0.135,0.9205,,,,,
0.6,0.48,0.17,1.056,,,,,
0.6,0.45,0.195,1.34,,,,,
0.6,0.45,0.15,0.9625,,,,,
0.6,0.465,0.165,1.0475,,,,,
0.605,0.495,0.17,1.0915,,,,,
0.605,0.49,0.18,1.167,,,,,
0.605,0.48,0.155,0.9995,,,,,
0.61,0.425,0.155,1.0485,,,,,
0.61,0.47,0.195,1.2735,,,,,
0.61,0.48,0.14,1.0625,,,,,
0.61,0.49,0.16,1.1545,,,,,
0.615,0.475,0.175,1.194,,,,,
0.615,0.515,0.135,1.1215,,,,,
0.615,0.455,0.15,0.9335,,,,,
0.615,0.495,0.165,1.198,,,,,
0.62,0.475,0.15,0.9545,,,,,
0.62,0.475,0.195,1.3585,,,,,
0.625,0.495,0.175,1.2075,,,,,
0.625,0.515,0.165,1.217,,,,,
0.625,0.5,0.16,1.217,,,,,
0.625,0.49,0.145,0.92,,,,,
0.625,0.49,0.12,0.8765,,,,,
0.63,0.48,0.165,1.2615,,,,,
0.63,0.53,0.18,1.2795,,,,,
0.63,0.485,0.185,1.167,,,,,
0.63,0.51,0.17,1.1885,,,,,
0.635,0.485,0.19,1.3765,,,,,
0.635,0.52,0.175,1.292,,,,,
0.635,0.485,0.18,1.1795,,,,,
0.635,0.5,0.19,1.29,,,,,
0.635,0.515,0.16,1.2075,,,,,
0.64,0.505,0.18,1.297,,,,,
0.64,0.575,0.175,1.4585,,,,,
0.645,0.485,0.15,1.151,,,,,
0.645,0.52,0.17,1.197,,,,,
0.645,0.495,0.19,1.539,,,,,
0.65,0.52,0.195,1.676,,,,,
0.65,0.565,0.2,1.6645,,,,,
0.655,0.5,0.205,1.528,,,,,
0.655,0.515,0.2,1.494,,,,,
0.66,0.525,0.16,1.277,,,,,
0.66,0.525,0.18,1.5965,,,,,
0.665,0.51,0.175,1.3805,,,,,
0.67,0.485,0.175,1.2565,,,,,
0.67,0.525,0.19,1.527,,,,,
0.67,0.525,0.17,1.4005,,,,,
0.67,0.525,0.195,1.4405,,,,,
0.67,0.54,0.175,1.482,,,,,
0.68,0.515,0.16,1.2345,,,,,
0.68,0.505,0.17,1.3435,,,,,
0.685,0.505,0.19,1.533,,,,,
0.69,0.515,0.18,1.8445,,,,,
0.715,0.55,0.175,1.825,,,,,
0.72,0.58,0.19,2.0885,,,,,
0.735,0.59,0.205,2.087,,,,,
0.745,0.575,0.2,1.884,,,,,
0.32,0.215,0.095,0.305,,,,,
0.43,0.345,0.115,0.4295,,,,,
0.43,0.33,0.1,0.449,,,,,
0.485,0.365,0.155,1.029,,,,,
0.49,0.355,0.155,0.981,,,,,
0.5,0.37,0.115,0.5745,,,,,
0.505,0.38,0.13,0.693,,,,,
0.51,0.37,0.21,1.183,,,,,
0.525,0.41,0.135,0.7905,,,,,
0.535,0.4,0.15,1.224,,,,,
0.535,0.4,0.135,0.775,,,,,
0.535,0.405,0.175,1.2705,,,,,
0.555,0.405,0.19,1.406,,,,,
0.555,0.425,0.15,0.873,,,,,
0.56,0.425,0.135,0.9415,,,,,
0.59,0.44,0.14,1.007,,,,,
0.595,0.485,0.15,1.0835,,,,,
0.595,0.43,0.165,0.9845,,,,,
0.595,0.43,0.21,1.5245,,,,,
0.61,0.475,0.175,1.024,,,,,
0.61,0.485,0.17,1.281,,,,,
0.62,0.5,0.17,1.148,,,,,
0.625,0.49,0.11,1.136,,,,,
0.635,0.51,0.17,1.2235,,,,,
0.635,0.525,0.18,1.3695,,,,,
0.64,0.485,0.16,1.006,,,,,
0.64,0.495,0.165,1.307,,,,,
0.645,0.505,0.185,1.463,,,,,
0.655,0.505,0.175,1.2905,,,,,
0.67,0.515,0.17,1.4265,,,,,
0.68,0.54,0.21,1.7885,,,,,
0.7,0.545,0.185,1.6135,,,,,
0.73,0.585,0.225,2.2305,,,,,
0.75,0.615,0.205,2.2635,,,,,
0.255,0.185,0.065,0.074,,,,,
0.375,0.26,0.08,0.2075,,,,,
0.375,0.285,0.09,0.237,,,,,
0.39,0.3,0.1,0.2665,,,,,
0.39,0.28,0.09,0.215,,,,,
0.395,0.3,0.09,0.253,,,,,
0.42,0.32,0.11,0.309,,,,,
0.435,0.335,0.105,0.3535,,,,,
0.435,0.325,0.105,0.335,,,,,
0.44,0.32,0.105,0.3875,,,,,
0.45,0.33,0.115,0.365,,,,,
0.45,0.34,0.125,0.4045,,,,,
0.455,0.355,0.105,0.372,,,,,
0.46,0.37,0.11,0.3965,,,,,
0.47,0.375,0.125,0.5225,,,,,
0.475,0.375,0.11,0.456,,,,,
0.495,0.33,0.1,0.44,,,,,
0.495,0.375,0.115,0.507,,,,,
0.5,0.38,0.135,0.5285,,,,,
0.515,0.385,0.125,0.572,,,,,
0.52,0.41,0.14,0.6625,,,,,
0.52,0.395,0.115,0.6445,,,,,
0.525,0.4,0.11,0.6275,,,,,
0.535,0.42,0.145,0.6885,,,,,
0.535,0.41,0.12,0.6835,,,,,
0.54,0.42,0.19,0.6855,,,,,
0.55,0.405,0.15,0.6755,,,,,
0.55,0.445,0.145,0.783,,,,,
0.56,0.45,0.145,0.894,,,,,
0.565,0.44,0.135,0.768,,,,,
0.57,0.45,0.145,0.95,,,,,
0.57,0.47,0.14,0.871,,,,,
0.575,0.47,0.15,0.9785,,,,,
0.575,0.43,0.13,0.7425,,,,,
0.575,0.445,0.14,0.737,,,,,
0.575,0.445,0.16,0.9175,,,,,
0.58,0.435,0.155,0.8785,,,,,
0.585,0.45,0.175,1.1275,,,,,
0.59,0.435,0.165,0.9765,,,,,
0.59,0.47,0.145,0.974,,,,,
0.59,0.405,0.15,0.853,,,,,
0.595,0.47,0.175,0.991,,,,,
0.595,0.48,0.14,0.9125,,,,,
0.595,0.46,0.16,0.921,,,,,
0.6,0.45,0.14,0.869,,,,,
0.6,0.45,0.15,0.8665,,,,,
0.61,0.495,0.16,1.089,,,,,
0.615,0.485,0.215,0.9615,,,,,
0.615,0.49,0.17,1.145,,,,,
0.62,0.475,0.16,0.907,,,,,
0.625,0.515,0.155,1.1635,,,,,
0.63,0.515,0.175,1.1955,,,,,
0.63,0.495,0.18,1.31,,,,,
0.635,0.505,0.165,1.251,,,,,
0.635,0.49,0.155,1.145,,,,,
0.635,0.5,0.18,1.154,,,,,
0.64,0.485,0.145,1.1335,,,,,
0.64,0.5,0.15,1.2015,,,,,
0.65,0.505,0.17,1.5595,,,,,
0.65,0.51,0.175,1.3165,,,,,
0.655,0.54,0.165,1.403,,,,,
0.655,0.49,0.16,1.204,,,,,
0.655,0.455,0.17,1.2895,,,,,
0.66,0.53,0.18,1.5175,,,,,
0.665,0.525,0.155,1.3575,,,,,
0.675,0.52,0.145,1.3645,,,,,
0.68,0.52,0.185,1.494,,,,,
0.68,0.56,0.195,1.664,,,,,
0.685,0.51,0.165,1.545,,,,,
0.695,0.535,0.2,1.5855,,,,,
0.7,0.555,0.22,1.666,,,,,
0.71,0.56,0.175,1.724,,,,,
0.73,0.55,0.205,1.908,,,,,
0.755,0.575,0.2,2.073,,,,,
0.225,0.17,0.05,0.0515,,,,,
0.23,0.17,0.05,0.057,,,,,
0.255,0.185,0.06,0.0925,,,,,
0.355,0.27,0.075,0.204,,,,,
0.425,0.31,0.095,0.3075,,,,,
0.425,0.32,0.085,0.262,,,,,
0.455,0.35,0.11,0.458,,,,,
0.46,0.355,0.14,0.491,,,,,
0.495,0.38,0.12,0.474,,,,,
0.51,0.395,0.125,0.5805,,,,,
0.52,0.43,0.15,0.728,,,,,
0.525,0.4,0.13,0.622,,,,,
0.53,0.415,0.12,0.706,,,,,
0.53,0.395,0.115,0.5685,,,,,
0.545,0.435,0.145,0.9385,,,,,
0.55,0.43,0.15,0.655,,,,,
0.575,0.48,0.15,0.9465,,,,,
0.58,0.43,0.125,0.9115,,,,,
0.595,0.455,0.145,0.942,,,,,
0.6,0.465,0.18,1.193,,,,,
0.645,0.5,0.18,1.461,,,,,
0.66,0.525,0.2,1.489,,,,,
0.29,0.215,0.06,0.1115,,,,,
0.3,0.22,0.065,0.1235,,,,,
0.37,0.275,0.1,0.2815,,,,,
0.375,0.285,0.08,0.226,,,,,
0.38,0.29,0.085,0.2285,,,,,
0.395,0.3,0.12,0.2995,,,,,
0.41,0.325,0.105,0.361,,,,,
0.415,0.32,0.115,0.3045,,,,,
0.425,0.325,0.105,0.3975,,,,,
0.44,0.34,0.1,0.379,,,,,
0.44,0.34,0.12,0.4995,,,,,
0.465,0.405,0.135,0.7775,,,,,
0.47,0.36,0.1,0.4705,,,,,
0.51,0.415,0.145,0.751,,,,,
0.525,0.4,0.135,0.714,,,,,
0.525,0.4,0.13,0.6995,,,,,
0.55,0.425,0.14,0.952,,,,,
0.56,0.42,0.15,0.8755,,,,,
0.575,0.45,0.135,0.9215,,,,,
0.575,0.45,0.135,0.8285,,,,,
0.585,0.46,0.15,1.206,,,,,
0.615,0.495,0.155,1.2865,,,,,
0.62,0.485,0.155,1.1945,,,,,
0.63,0.495,0.19,1.1655,,,,,
0.63,0.49,0.17,1.2155,,,,,
0.67,0.515,0.165,1.1735,,,,,
0.675,0.505,0.16,1.532,,,,,
0.685,0.53,0.17,1.5105,,,,,
0.485,0.39,0.1,0.5565,,,,,
0.46,0.36,0.125,0.547,,,,,
0.46,0.35,0.125,0.5165,,,,,
0.535,0.42,0.125,0.764,,,,,
0.465,0.36,0.105,0.488,,,,,
0.51,0.4,0.14,0.6905,,,,,
0.335,0.26,0.09,0.1835,,,,,
0.55,0.425,0.16,0.97,,,,,
0.18,0.135,0.08,0.033,,,,,
0.215,0.165,0.055,0.059,,,,,
0.2,0.15,0.04,0.046,,,,,
0.625,0.48,0.2,1.3235,,,,,
0.55,0.42,0.17,0.8465,,,,,
0.585,0.45,0.15,1.047,,,,,
0.645,0.5,0.18,1.2785,,,,,
0.71,0.53,0.195,1.8745,,,,,
0.7,0.54,0.215,1.978,,,,,
0.655,0.505,0.165,1.367,,,,,
0.665,0.5,0.175,1.742,,,,,
0.47,0.375,0.105,0.513,,,,,
0.425,0.335,0.1,0.4085,,,,,
0.54,0.41,0.13,0.56,,,,,
0.505,0.395,0.125,0.635,,,,,
0.535,0.44,0.165,0.875,,,,,
0.43,0.35,0.09,0.397,,,,,
0.55,0.435,0.11,0.806,,,,,
0.34,0.255,0.085,0.204,,,,,
0.275,0.2,0.065,0.1165,,,,,
0.335,0.22,0.07,0.17,,,,,
0.64,0.49,0.14,1.194,,,,,
0.55,0.44,0.125,0.765,,,,,
0.64,0.475,0.19,1.151,,,,,
0.545,0.41,0.115,0.6765,,,,,
0.64,0.54,0.175,1.571,,,,,
0.605,0.49,0.155,1.153,,,,,
0.605,0.47,0.115,1.114,,,,,
0.56,0.45,0.155,0.9125,,,,,
0.57,0.465,0.155,0.872,,,,,
0.525,0.405,0.16,0.792,,,,,
0.505,0.405,0.18,0.606,,,,,
0.35,0.265,0.09,0.2265,,,,,
0.45,0.355,0.12,0.3955,,,,,
0.51,0.405,0.12,0.61,,,,,
0.49,0.38,0.13,0.539,,,,,
0.505,0.41,0.135,0.657,,,,,
0.38,0.3,0.1,0.2505,,,,,
0.27,0.195,0.07,0.102,,,,,
0.37,0.295,0.1,0.2685,,,,,
0.5,0.385,0.135,0.551,,,,,
0.645,0.505,0.165,1.307,,,,,
0.565,0.44,0.115,0.9185,,,,,
0.67,0.545,0.175,1.707,,,,,
0.59,0.415,0.15,0.8805,,,,,
0.47,0.36,0.11,0.4965,,,,,
0.51,0.385,0.135,0.632,,,,,
0.72,0.575,0.23,2.2695,,,,,
0.55,0.405,0.15,0.9235,,,,,
0.2,0.145,0.025,0.0345,,,,,
0.65,0.515,0.18,1.3315,,,,,
0.525,0.405,0.115,0.72,,,,,
0.565,0.435,0.185,1.032,,,,,
0.61,0.47,0.16,1.017,,,,,
0.545,0.405,0.175,0.98,,,,,
0.325,0.245,0.075,0.1495,,,,,
0.31,0.235,0.075,0.1515,,,,,
0.45,0.335,0.14,0.478,,,,,
0.49,0.38,0.155,0.578,,,,,
0.505,0.405,0.16,0.6835,,,,,
0.385,0.3,0.1,0.2725,,,,,
0.62,0.485,0.22,1.511,,,,,
0.635,0.505,0.185,1.3035,,,,,
0.665,0.53,0.185,1.3955,,,,,
0.335,0.265,0.095,0.1975,,,,,
0.295,0.215,0.075,0.116,,,,,
0.48,0.38,0.125,0.523,,,,,
0.32,0.25,0.08,0.1565,,,,,
0.43,0.34,0.125,0.384,,,,,
0.565,0.45,0.14,1.0055,,,,,
0.6,0.48,0.165,1.1345,,,,,
0.585,0.46,0.17,1.0835,,,,,
0.555,0.42,0.14,0.868,,,,,
0.57,0.495,0.16,1.0915,,,,,
0.62,0.485,0.175,1.271,,,,,
0.63,0.51,0.19,1.4985,,,,,
0.425,0.34,0.12,0.388,,,,,
0.64,0.505,0.19,1.2355,,,,,
0.675,0.525,0.175,1.402,,,,,
0.5,0.4,0.145,0.6025,,,,,
0.385,0.305,0.09,0.2775,,,,,
0.52,0.435,0.195,0.973,,,,,
0.52,0.415,0.175,0.753,,,,,
0.64,0.525,0.2,1.3765,,,,,
0.44,0.35,0.12,0.375,,,,,
0.42,0.32,0.13,0.4135,,,,,
0.45,0.35,0.135,0.56,,,,,
0.42,0.325,0.125,0.3915,,,,,
0.64,0.505,0.19,1.2765,,,,,
0.57,0.455,0.15,0.96,,,,,
0.41,0.325,0.12,0.3745,,,,,
0.485,0.41,0.15,0.696,,,,,
0.61,0.48,0.19,1.2955,,,,,
0.59,0.485,0.205,1.2315,,,,,
0.665,0.535,0.155,1.383,,,,,
0.345,0.285,0.1,0.2225,,,,,
0.635,0.51,0.155,1.156,,,,,
0.695,0.53,0.15,1.477,,,,,
0.69,0.54,0.185,1.5715,,,,,
0.555,0.435,0.135,0.858,,,,,
0.65,0.525,0.19,1.4995,,,,,
0.635,0.48,0.19,1.467,,,,,
0.655,0.51,0.16,1.092,,,,,
0.69,0.555,0.205,1.8165,,,,,
0.695,0.55,0.16,1.6365,,,,,
0.55,0.435,0.16,0.906,,,,,
0.61,0.495,0.19,1.213,,,,,
0.595,0.5,0.165,1.06,,,,,
0.3,0.24,0.09,0.161,,,,,
0.435,0.35,0.125,0.459,,,,,
0.455,0.375,0.125,0.533,,,,,
0.48,0.38,0.13,0.6175,,,,,
0.43,0.35,0.105,0.366,,,,,
0.435,0.35,0.105,0.4195,,,,,
0.3,0.23,0.075,0.15,,,,,
0.575,0.48,0.15,0.8745,,,,,
0.505,0.385,0.11,0.655,,,,,
0.455,0.375,0.125,0.484,,,,,
0.64,0.505,0.165,1.4435,,,,,
0.56,0.435,0.125,0.8775,,,,,
0.645,0.52,0.19,1.3105,,,,,
0.595,0.485,0.145,1.2515,,,,,
0.565,0.45,0.115,0.9085,,,,,
0.655,0.5,0.14,1.1705,,,,,
0.48,0.38,0.135,0.528,,,,,
0.495,0.385,0.135,0.6625,,,,,
0.4,0.335,0.115,0.4335,,,,,
0.41,0.31,0.125,0.3595,,,,,
0.595,0.465,0.145,1.107,,,,,
0.625,0.475,0.13,0.8595,,,,,
0.52,0.425,0.155,0.7735,,,,,
0.465,0.36,0.125,0.4365,,,,,
0.475,0.375,0.14,0.501,,,,,
0.5,0.405,0.14,0.6735,,,,,
0.46,0.355,0.11,0.415,,,,,
0.485,0.385,0.125,0.4775,,,,,
0.465,0.39,0.14,0.5555,,,,,
0.525,0.415,0.16,0.6445,,,,,
0.655,0.53,0.19,1.428,,,,,
0.69,0.54,0.185,1.6195,,,,,
0.55,0.45,0.17,0.81,,,,,
0.58,0.475,0.165,1.0385,,,,,
0.59,0.475,0.155,0.9715,,,,,
0.565,0.44,0.155,0.868,,,,,
0.665,0.57,0.185,1.522,,,,,
0.62,0.51,0.175,1.1255,,,,,
0.55,0.46,0.13,0.7085,,,,,
0.605,0.475,0.145,1.0185,,,,,
0.535,0.42,0.16,0.72,,,,,
0.51,0.395,0.12,0.6175,,,,,
0.53,0.405,0.13,0.738,,,,,
0.495,0.375,0.15,0.597,,,,,
0.575,0.455,0.185,1.156,,,,,
0.63,0.5,0.16,1.22,,,,,
0.59,0.45,0.12,0.7485,,,,,
0.605,0.485,0.165,1.0735,,,,,
0.645,0.5,0.19,1.229,,,,,
0.62,0.5,0.175,1.146,,,,,
0.605,0.485,0.175,1.145,,,,,
0.615,0.5,0.205,1.1055,,,,,
0.66,0.525,0.19,1.67,,,,,
0.71,0.575,0.175,1.555,,,,,
0.565,0.45,0.185,0.9285,,,,,
0.57,0.435,0.14,0.8085,,,,,
0.6,0.445,0.175,1.057,,,,,
0.41,0.3,0.115,0.2595,,,,,
0.45,0.325,0.135,0.438,,,,,
0.275,0.2,0.08,0.099,,,,,
0.485,0.355,0.12,0.5085,,,,,
0.62,0.485,0.165,1.166,,,,,
0.48,0.38,0.135,0.507,,,,,
0.505,0.41,0.15,0.6345,,,,,
0.4,0.31,0.11,0.314,,,,,
0.45,0.355,0.115,0.4385,,,,,
0.35,0.26,0.09,0.195,,,,,
0.44,0.35,0.14,0.451,,,,,
0.265,0.2,0.065,0.084,,,,,
0.165,0.125,0.04,0.0245,,,,,
0.705,0.555,0.2,1.4685,,,,,
0.535,0.425,0.155,0.7765,,,,,
0.49,0.385,0.14,0.5425,,,,,
0.48,0.37,0.13,0.5885,,,,,
0.395,0.3,0.105,0.3375,,,,,
0.375,0.28,0.1,0.2565,,,,,
0.345,0.265,0.09,0.163,,,,,
0.55,0.415,0.135,0.8095,,,,,
0.635,0.48,0.2,1.3655,,,,,
0.575,0.475,0.17,0.967,,,,,
0.545,0.435,0.15,0.6855,,,,,
0.385,0.305,0.125,0.314,,,,,
0.51,0.34,0.18,0.7005,,,,,
0.44,0.34,0.125,0.4895,,,,,
0.45,0.36,0.125,0.45,,,,,
0.39,0.3,0.105,0.259,,,,,
0.425,0.325,0.135,0.382,,,,,
0.45,0.35,0.125,0.4435,,,,,
0.66,0.525,0.18,1.6935,,,,,
0.685,0.525,0.175,1.71,,,,,
0.585,0.475,0.185,0.8575,,,,,
0.54,0.435,0.145,0.97,,,,,
0.49,0.39,0.135,0.59,,,,,
0.43,0.33,0.095,0.34,,,,,
0.455,0.365,0.11,0.385,,,,,
0.495,0.38,0.145,0.515,,,,,
0.48,0.38,0.145,0.59,,,,,
0.47,0.4,0.16,0.51,,,,,
0.415,0.32,0.1,0.3005,,,,,
0.49,0.385,0.115,0.683,,,,,
0.47,0.375,0.105,0.468,,,,,
0.445,0.345,0.13,0.4075,,,,,
0.51,0.38,0.13,0.584,,,,,
0.52,0.405,0.145,0.829,,,,,
0.475,0.365,0.14,0.4545,,,,,
0.455,0.36,0.11,0.4385,,,,,
0.435,0.34,0.11,0.407,,,,,
0.39,0.3,0.1,0.3085,,,,,
0.375,0.285,0.1,0.239,,,,,
0.285,0.215,0.075,0.106,,,,,
0.58,0.445,0.17,1.178,,,,,
0.58,0.44,0.175,1.073,,,,,
0.41,0.315,0.095,0.306,,,,,
0.41,0.3,0.1,0.301,,,,,
0.54,0.405,0.15,0.7585,,,,,
0.33,0.245,0.085,0.171,,,,,
0.44,0.31,0.115,0.3625,,,,,
0.28,0.21,0.065,0.0905,,,,,
0.59,0.465,0.195,1.0885,,,,,
0.61,0.48,0.165,1.097,,,,,
0.61,0.46,0.17,1.278,,,,,
0.455,0.345,0.125,0.44,,,,,
0.33,0.235,0.09,0.163,,,,,
0.44,0.33,0.135,0.522,,,,,
0.54,0.405,0.155,0.9715,,,,,
0.475,0.375,0.125,0.588,,,,,
0.46,0.33,0.15,0.5325,,,,,
0.31,0.235,0.09,0.127,,,,,
0.255,0.19,0.07,0.0815,,,,,
0.335,0.255,0.075,0.1635,,,,,
0.295,0.21,0.08,0.1,,,,,
0.19,0.13,0.045,0.0265,,,,,
0.545,0.435,0.165,0.9955,,,,,
0.495,0.4,0.12,0.6605,,,,,
0.5,0.375,0.13,0.721,,,,,
0.305,0.225,0.07,0.1485,,,,,
0.475,0.35,0.115,0.487,,,,,
0.515,0.4,0.125,0.955,,,,,
0.545,0.41,0.145,0.873,,,,,
0.74,0.535,0.185,1.65,,,,,
0.565,0.465,0.15,1.1285,,,,,
0.56,0.44,0.16,1.1115,,,,,
0.545,0.42,0.125,0.9745,,,,,
0.645,0.515,0.185,1.4605,,,,,
0.575,0.435,0.13,1.0105,,,,,
0.62,0.48,0.16,1.0765,,,,,
0.605,0.45,0.165,1.2225,,,,,
0.605,0.475,0.16,1.616,,,,,
0.475,0.375,0.15,0.559,,,,,
0.365,0.285,0.085,0.2205,,,,,
0.46,0.35,0.115,0.44,,,,,
0.53,0.43,0.135,0.879,,,,,
0.48,0.395,0.15,0.6815,,,,,
0.455,0.345,0.15,0.5795,,,,,
0.35,0.265,0.11,0.209,,,,,
0.37,0.28,0.105,0.224,,,,,
0.34,0.25,0.075,0.1765,,,,,
0.35,0.28,0.075,0.196,,,,,
0.35,0.265,0.08,0.192,,,,,
0.39,0.315,0.09,0.3095,,,,,
0.395,0.31,0.095,0.313,,,,,
0.415,0.31,0.105,0.3595,,,,,
0.43,0.32,0.1,0.3855,,,,,
0.48,0.355,0.115,0.5785,,,,,
0.49,0.395,0.12,0.674,,,,,
0.49,0.37,0.105,0.5265,,,,,
0.56,0.465,0.16,1.0315,,,,,
0.56,0.45,0.14,0.9,,,,,
0.58,0.46,0.15,1.0165,,,,,
0.58,0.48,0.18,1.2495,,,,,
0.59,0.47,0.135,1.1685,,,,,
0.595,0.475,0.165,1.148,,,,,
0.6,0.475,0.15,1.089,,,,,
0.61,0.47,0.155,1.0325,,,,,
0.63,0.475,0.15,1.172,,,,,
0.64,0.51,0.17,1.3715,,,,,
0.65,0.545,0.185,1.5055,,,,,
0.71,0.55,0.2,1.9045,,,,,
0.74,0.605,0.2,2.4925,,,,,
0.25,0.18,0.065,0.0805,,,,,
0.28,0.21,0.065,0.111,,,,,
0.325,0.24,0.075,0.152,,,,,
0.35,0.265,0.095,0.199,,,,,
0.36,0.27,0.09,0.219,,,,,
0.365,0.27,0.105,0.2155,,,,,
0.37,0.28,0.09,0.2565,,,,,
0.375,0.285,0.09,0.257,,,,,
0.38,0.275,0.095,0.2505,,,,,
0.395,0.3,0.09,0.279,,,,,
0.43,0.335,0.105,0.378,,,,,
0.44,0.35,0.125,0.456,,,,,
0.465,0.37,0.1,0.5055,,,,,
0.465,0.355,0.115,0.4705,,,,,
0.48,0.37,0.13,0.643,,,,,
0.485,0.37,0.1,0.513,,,,,
0.49,0.4,0.115,0.569,,,,,
0.495,0.4,0.145,0.578,,,,,
0.5,0.385,0.11,0.596,,,,,
0.505,0.39,0.12,0.5725,,,,,
0.52,0.39,0.12,0.6435,,,,,
0.52,0.395,0.125,0.8115,,,,,
0.525,0.44,0.125,0.7115,,,,,
0.55,0.44,0.155,0.9155,,,,,
0.555,0.44,0.145,0.8815,,,,,
0.555,0.42,0.11,0.931,,,,,
0.575,0.46,0.165,1.065,,,,,
0.6,0.475,0.155,1.1385,,,,,
0.61,0.48,0.16,1.234,,,,,
0.61,0.495,0.175,1.2635,,,,,
0.61,0.47,0.16,1.0745,,,,,
0.615,0.505,0.19,1.403,,,,,
0.62,0.485,0.165,1.1325,,,,,
0.625,0.495,0.16,1.1115,,,,,
0.625,0.47,0.17,1.255,,,,,
0.625,0.485,0.17,1.437,,,,,
0.635,0.495,0.155,1.3635,,,,,
0.64,0.48,0.195,1.1435,,,,,
0.64,0.5,0.17,1.4545,,,,,
0.66,0.525,0.18,1.478,,,,,
0.665,0.52,0.165,1.6885,,,,,
0.715,0.585,0.23,2.0725,,,,,
0.72,0.565,0.2,1.787,,,,,
0.725,0.58,0.185,1.523,,,,,
0.165,0.12,0.05,0.021,,,,,
0.21,0.15,0.055,0.0455,,,,,
0.355,0.265,0.085,0.2435,,,,,
0.4,0.315,0.085,0.2675,,,,,
0.4,0.29,0.1,0.258,,,,,
0.4,0.3,0.11,0.2985,,,,,
0.435,0.335,0.11,0.411,,,,,
0.44,0.33,0.11,0.38,,,,,
0.45,0.34,0.105,0.4385,,,,,
0.465,0.345,0.105,0.4015,,,,,
0.47,0.355,0.145,0.4485,,,,,
0.47,0.355,0.115,0.4155,,,,,
0.475,0.42,0.16,0.7095,,,,,
0.485,0.37,0.115,0.637,,,,,
0.505,0.475,0.16,1.1155,,,,,
0.51,0.405,0.13,0.599,,,,,
0.52,0.38,0.13,0.5345,,,,,
0.53,0.42,0.14,0.627,,,,,
0.535,0.42,0.16,0.7465,,,,,
0.55,0.44,0.16,0.985,,,,,
0.555,0.44,0.145,0.85,,,,,
0.555,0.44,0.15,0.838,,,,,
0.555,0.43,0.135,0.812,,,,,
0.56,0.415,0.13,0.7615,,,,,
0.575,0.44,0.145,0.87,,,,,
0.585,0.45,0.145,0.9835,,,,,
0.59,0.46,0.145,0.929,,,,,
0.595,0.47,0.165,1.0155,,,,,
0.6,0.41,0.145,0.939,,,,,
0.6,0.475,0.16,1.164,,,,,
0.61,0.47,0.175,1.214,,,,,
0.615,0.49,0.19,1.1345,,,,,
0.62,0.51,0.18,1.233,,,,,
0.625,0.495,0.18,1.0815,,,,,
0.625,0.47,0.175,1.179,,,,,
0.64,0.5,0.165,1.1635,,,,,
0.64,0.475,0.175,1.1545,,,,,
0.645,0.52,0.175,1.3345,,,,,
0.65,0.505,0.18,1.469,,,,,
0.655,0.52,0.18,1.492,,,,,
0.655,0.54,0.175,1.5585,,,,,
0.66,0.5,0.175,1.3275,,,,,
0.67,0.525,0.18,1.6615,,,,,
0.69,0.525,0.19,1.492,,,,,
0.7,0.575,0.2,1.7365,,,,,
0.7,0.56,0.175,1.6605,,,,,
0.71,0.57,0.195,1.348,,,,,
0.715,0.545,0.18,1.7405,,,,,
0.72,0.545,0.185,1.7185,,,,,
0.215,0.15,0.055,0.041,,,,,
0.24,0.185,0.06,0.0655,,,,,
0.26,0.205,0.07,0.097,,,,,
0.32,0.24,0.085,0.131,,,,,
0.33,0.23,0.085,0.1695,,,,,
0.335,0.26,0.085,0.192,,,,,
0.35,0.26,0.09,0.1765,,,,,
0.35,0.265,0.085,0.1735,,,,,
0.36,0.265,0.075,0.1785,,,,,
0.36,0.265,0.09,0.2055,,,,,
0.365,0.275,0.09,0.2345,,,,,
0.38,0.285,0.09,0.2305,,,,,
0.4,0.31,0.115,0.314,,,,,
0.4,0.315,0.09,0.33,,,,,
0.4,0.265,0.1,0.2775,,,,,
0.425,0.325,0.11,0.405,,,,,
0.43,0.325,0.105,0.309,,,,,
0.435,0.335,0.11,0.4385,,,,,
